y_train_actual,y_train_predicted
0.030360970024840644,0.02721515764467279
0.02426515387007934,0.026618162445396366
0.011075068285397706,0.010119758305711966
0.007629130433031559,0.006527913777342839
0.018039857733281435,0.019264459683612546
0.018059347734946198,0.018159175925571217
0.016193480898011595,0.017472608749830303
0.0162333458537779,0.02470877306512386
0.023810381750052508,0.022002040003765252
0.027614016537609167,0.021930322364826775
0.006685890482549651,0.0061607136305039355
0.026811506153245884,0.026096079370440062
0.026683447902951254,0.022856590662586426
0.02631022498663051,0.0228694249738596
0.010086872720119657,0.014168362801942218
0.01211792236258324,0.012719913300160184
0.01934676203174023,0.02150459063117134
0.010517726800042548,0.00466365623428627
0.03437076042271461,0.024704809351328724
0.025001969934912396,0.025830864904973914
0.016979126223319606,0.018047003570232208
0.02291128858343496,0.022321078635773334
0.006842531345225966,0.004752091512203432
0.023645472329627503,0.02793994521004221
0.0038386010568167996,0.004073160378642016
0.007608442602662605,0.009853696316098996
0.011268022427864517,0.010407631975721535
0.019228046322847154,0.02230381253903986
0.02195668533323663,0.02253788809116344
0.017380950164737247,0.01702750194190599
0.009631790260347493,0.009240674130142776
0.014809853831723162,0.016172781275529964
0.017047482387597478,0.017276747863846233
0.014167116675077028,0.013810855061856142
0.013513731116762517,0.016531846603943127
0.005241089617387812,0.00583182935094816
0.017903169347653288,0.018790955646491
0.020699119705845963,0.02251136735775377
0.02648142750669144,0.022826661351920508
0.019056303940948257,0.018843956254076116
0.029180855204612305,0.022757264408739764
0.02008964323096827,0.02198518929511891
0.01916860632981513,0.0184480605278387
0.01987324813402832,0.02291536871919753
0.02065358497722564,0.022126236671524184
0.008706788567991033,0.008551285562330962
0.02490711794391623,0.0240356183255668
0.008192377832031309,0.009213355526763119
0.020423931599075667,0.020775752761528925
0.017605594823392377,0.021423726046865578
0.028653303237754654,0.026467578886145406
0.021251602877384496,0.02495823927205701
0.018536573695586273,0.016356383637066003
0.020722590267208612,0.02257303918173834
0.019401981456606054,0.021883075848522022
0.016595295214421827,0.02185726652826172
0.018130578298991323,0.018118065453792614
0.01908719446090043,0.016760687995453005
0.022558010919868723,0.022884829988008688
0.025589921963878142,0.01639387655225001
0.019118326293967435,0.022133280415329824
0.02388205203351054,0.021910435787401754
0.020117144872126756,0.01916696752097741
0.003144776944343929,0.003572830804361264
0.022506788636573148,0.02576669292804599
0.01791532571495403,0.01997416419084795
0.02149592846840183,0.025787975413608475
0.030791286564356195,0.024734202678528258
0.021153958925364903,0.02087755354203665
0.008955400360562896,0.008464925023573325
0.017146082576655564,0.012807346106711739
0.00813019262712628,0.012352889873926767
0.02745529762379916,0.0244549471349473
0.019633826911224884,0.02117961130694067
0.005705219685357236,0.004105919412927372
0.03287041438376466,0.022000122492553224
0.02737401194206038,0.026053602317012214
0.020759664554325607,0.02195190113208522
0.01961520371875061,0.021599395424703037
0.006833911632728944,0.006797534266838157
0.020046497684641652,0.020013029833949265
0.022413325597796532,0.0260588231449522
0.029419065632567288,0.02648688641884277
0.019260996546751393,0.02069684366007194
0.017645332460345265,0.015522447936975797
0.016382199047814235,0.017548870044686558
0.002263973857548177,0.0031211643525090316
0.017473903838524384,0.019013527759139545
0.023516418314195056,0.023655823614052586
0.010397844997272974,0.01274240779608132
0.011652806260761137,0.012778138249449733
0.01575009566144088,0.019463113120168105
0.01237449732837272,0.005850231582712147
0.007994246182830372,0.008472130690125573
0.028090908421589605,0.026047200066522783
0.020781373980008087,0.021022701776320162
0.008471470253953782,0.012201940198678683
0.005347372290784708,0.0035110344438859485
0.0028317590441010046,0.004450045648657454
0.004112683787690074,0.004437189821300199
0.025263065353008287,0.022911701578436482
0.023931924654982985,0.025822478126911103
0.02570064960493922,0.02606002749016248
0.02161387864875328,0.023125075824307877
0.010848235683169928,0.013106697902561214
0.025460354007937377,0.026141030451483718
0.03838913831512644,0.021569542490577926
0.02292727109065936,0.026163597259830314
0.016835998457946227,0.01903617903788153
0.02199649135064907,0.024535227122120796
0.019602550215601908,0.02094544375728572
0.004125455280007597,0.0043222610215615
0.020972490942581853,0.020720972906357604
0.018434932334151062,0.021078798091745104
0.018758151198647762,0.026160451427135918
0.016785915682382746,0.017966022460275503
0.02015923278861188,0.021006780487210736
0.022729476822326566,0.02093177288728797
0.028761217431466642,0.02649674825430739
0.02219627757655154,0.025813847008094717
0.008636528487587308,0.01027350383634017
0.021602201239015514,0.02302611821075577
0.007921908639114031,0.008927389786774709
0.02055574260949272,0.021280518459996865
0.017070353108416106,0.018238290991268214
0.009087464006780243,0.010057837305124918
0.014495496212822851,0.017515753804688713
0.002790729744081035,0.0043846460824915855
0.022984143722692828,0.02579962944196499
0.015747940075010562,0.020449831971336263
0.008584755737517966,0.0104849393426737
0.0036598086220277375,0.004370163040460562
0.015739467018170795,0.019487259429124007
0.01010078797708354,0.013438050316888241
0.0029615734679083595,0.002823042882443026
0.02715706063206439,0.026061821737944486
0.01224113030128482,0.012886457392328871
0.022727507668859403,0.02215206917999917
0.004557278951645328,0.00433658543110127
0.015213034983603642,0.020640082277802462
0.023725121562597314,0.022643038440531876
0.019364770522850794,0.023594247181292438
0.022579717326072467,0.0199177629189188
0.0035821097072642268,0.003538953304686388
